Id,City,Make,Model,Body_type,Transmission,No_of_owners,color,Milleage,Fuel_type,Make_year,Price
12873302,Hyderabad,Maruti Suzuki,Baleno,hatchback,automatic,1,blue,56K,petrol,2018,648000.0
11448050,Hyderabad,Maruti Suzuki,Alto K10,hatchback,manual,2,red,69K,petrol,2012,237000.0
11695598,Hyderabad,Hyundai,i20 Active,crossover,manual,1,black,121K,diesel,2016,639000.0
10020924,Hyderabad,Hyundai,i10,hatchback,manual,2,grey,87K,petrol,2015,349000.0
12409102,Hyderabad,Maruti Suzuki,Ritz,hatchback,manual,2,white,110K,petrol,2013,280844.0
12706509,Hyderabad,Renault,Kwid,hatchback,manual,1,grey,126K,petrol,2016,272000.0
11145267,Hyderabad,Renault,Kwid,hatchback,manual,1,white,35K,petrol,2018,390000.0
12566652,Hyderabad,Tata,Nexon,suv,manual,1,red,55K,petrol,2019,834185.0
12012331,Hyderabad,Renault,Kwid,hatchback,automatic,1,blue,24K,petrol,2020,470000.0
10761382,Hyderabad,Kia,Seltos,suv,manual,1,silver,51K,petrol,2019,1410000.0
13135645,Hyderabad,Mahindra,XUV700,suv,automatic,1,silver,23K,petrol,2022,1973345.0
12979105,Hyderabad,Hyundai,Elite i20,hatchback,manual,1,blue,52K,petrol,2017,648000.0
13324570,Hyderabad,Renault,Kwid,hatchback,automatic,1,brown,23K,petrol,2018,452000.0
12587564,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,grey,59K,petrol,2018,568000.0
13047618,Hyderabad,Tata,Nexon,suv,automatic,1,red,75K,petrol,2018,823969.0
12238463,Hyderabad,Mahindra,XUV 300,suv,manual,1,grey,52K,diesel,2021,1188673.0
13075466,Hyderabad,Honda,City,sedan,manual,1,red,82K,diesel,2014,589000.0
11665051,Hyderabad,Honda,WR-V,suv,manual,1,white,69K,diesel,2018,841566.0
11562235,Hyderabad,Hyundai,Elite i20,hatchback,manual,1,white,120K,diesel,2015,549000.0
12266955,Hyderabad,Maruti Suzuki,S-Presso,hatchback,automatic,1,grey,13K,petrol,2022,542000.0
12938554,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,1,silver,33K,petrol,2022,397000.0
11633229,Hyderabad,Maruti Suzuki,Ritz,hatchback,manual,1,grey,118K,diesel,2012,319000.0
12580787,Hyderabad,Maruti Suzuki,Ignis,hatchback,automatic,1,red,97K,diesel,2018,568000.0
12939358,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,white,78K,diesel,2014,449000.0
12955810,Hyderabad,Maruti Suzuki,Ritz,hatchback,manual,1,red,67K,petrol,2013,360648.0
13206363,Hyderabad,Maruti Suzuki,Swift,hatchback,automatic,1,grey,28K,petrol,2020,667470.0
12675905,Hyderabad,Honda,City,sedan,manual,1,red,72K,diesel,2015,658000.0
11616584,Hyderabad,Maruti Suzuki,Wagon R Stingray,hatchback,manual,1,red,112K,petrol,2013,324000.0
12835835,Hyderabad,Toyota,Innova Crysta,muv,manual,1,white,91K,diesel,2017,1826902.0
13103889,Hyderabad,Renault,Kwid,hatchback,manual,1,silver,51K,petrol,2016,329000.0
13242274,Hyderabad,Hyundai,i20 N Line,hatchback,automatic,1,grey,11K,petrol,2022,1231093.0
12824142,Hyderabad,Maruti Suzuki,Dzire,sedan,automatic,1,silver,22K,petrol,2022,900000.0
10952730,Hyderabad,Hyundai,Elite i20,hatchback,manual,2,RED PASSION,128K,petrol,2015,489000.0
11446314,Hyderabad,Honda,Jazz,hatchback,manual,1,silver,102K,petrol,2016,486000.0
11464379,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,red,83K,diesel,2012,392413.0
12868399,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,orange,134K,petrol,2013,394000.0
12387279,Hyderabad,Mahindra,XUV700,suv,manual,1,blue,3K,petrol,2023,1966833.0
13096184,Hyderabad,Renault,Kwid,hatchback,manual,1,blue,19K,petrol,2021,480316.0
12126967,Hyderabad,Ford,EcoSport,suv,manual,2,blue,105K,diesel,2018,724935.0
13034022,Hyderabad,Honda,Jazz,hatchback,automatic,1,red,38K,petrol,2015,564000.0
11516774,Hyderabad,Mahindra,TUV300,suv,manual,2,red,88K,diesel,2017,625126.0
13030061,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,red,52K,diesel,2015,497000.0
12334298,Hyderabad,Maruti Suzuki,Swift Dzire,sedan,manual,1,grey,62K,petrol,2011,335609.0
12236593,Hyderabad,Mahindra,XUV 300,suv,manual,1,black,26K,diesel,2022,1091713.0
12663875,Hyderabad,Hyundai,Eon,hatchback,manual,1,red,58K,petrol,2018,359000.0
12686108,Hyderabad,Renault,Kiger,suv,manual,1,brown,15K,petrol,2023,951602.0
12874041,Hyderabad,Maruti Suzuki,Ritz,hatchback,manual,3,white,82K,diesel,2014,306453.0
13068301,Hyderabad,Maruti Suzuki,Wagon R 1.2,hatchback,automatic,1,white,7K,petrol,2022,704000.0
11599226,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,silver,50K,petrol,2017,407123.0
11917956,Hyderabad,Maruti Suzuki,Alto K10,hatchback,automatic,2,grey,61K,petrol,2017,355005.0
11076727,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,white,72K,petrol,2012,284000.0
10926277,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,red,74K,petrol,2018,511000.0
12679992,Hyderabad,Maruti Suzuki,XL6,muv,manual,1,grey,9K,petrol,2022,1297000.0
12849157,Hyderabad,Mahindra,XUV500,suv,manual,1,red,68K,diesel,2019,1272759.0
13059202,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,red,23K,petrol,2022,801193.0
12531545,Hyderabad,Maruti Suzuki,Swift,hatchback,automatic,1,red,9K,petrol,2022,785000.0
12786659,Hyderabad,Tata,Altroz,hatchback,manual,1,red,23K,diesel,2022,975867.0
11224368,Hyderabad,Renault,Kwid,hatchback,manual,1,white,97K,petrol,2016,265134.0
10209239,Hyderabad,Maruti Suzuki,Ritz,hatchback,manual,1,brown,104K,diesel,2015,401000.0
13195629,Hyderabad,Maruti Suzuki,Wagon R 1.2,hatchback,automatic,1,white,15K,petrol,2022,647813.0
13026607,Hyderabad,Renault,Kwid,hatchback,manual,1,blue,49K,petrol,2019,414000.0
13256388,Hyderabad,Honda,Amaze,sedan,manual,1,brown,25K,petrol,2022,829000.0
12639231,Hyderabad,Maruti Suzuki,Swift,hatchback,automatic,1,white,57K,petrol,2018,595000.0
12208696,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,1,red,36K,petrol,2020,347000.0
11620453,Hyderabad,Toyota,Etios,sedan,manual,1,silver,149K,diesel,2013,417000.0
12277418,Hyderabad,Ford,EcoSport,suv,manual,1,blue,71K,diesel,2017,835305.0
11159925,Hyderabad,Mahindra,XUV500,suv,manual,1,brown,50K,diesel,2018,1493902.0
11407662,Hyderabad,Hyundai,i20 Active,crossover,manual,1,black,93K,diesel,2016,673000.0
12764235,Hyderabad,Honda,City,sedan,automatic,1,grey,77K,petrol,2017,854000.0
10660619,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,orange,33K,petrol,2011,371000.0
11327270,Hyderabad,Honda,Amaze,sedan,manual,1,red,132K,petrol,2014,402000.0
10466381,Hyderabad,Hyundai,i20,hatchback,manual,1,grey,94K,diesel,2011,321000.0
10454830,Hyderabad,Hyundai,Elite i20,hatchback,manual,1,blue,86K,petrol,2018,643000.0
11245670,Hyderabad,Honda,Amaze,sedan,manual,1,silver,65K,petrol,2015,447000.0
11359381,Hyderabad,Mahindra,XUV 300,suv,automatic,1,green,62K,diesel,2019,1142000.0
9376349,Hyderabad,Nissan,Kicks,suv,manual,1,orange,101K,diesel,2019,813000.0
10822686,Hyderabad,Hyundai,Verna,sedan,automatic,1,FIERY RED,102K,diesel,2018,967000.0
10285201,Hyderabad,Skoda,Slavia,sedan,manual,1,red,22K,petrol,2022,1220971.0
12527530,Hyderabad,Hyundai,Venue,suv,manual,1,blue,43K,petrol,2021,951341.0
12618661,Hyderabad,Honda,City,sedan,automatic,1,brown,39K,petrol,2021,1355772.0
11165728,Hyderabad,Honda,Amaze,sedan,manual,1,silver,90K,diesel,2014,389887.0
12463336,Hyderabad,Maruti Suzuki,Wagon R 1.2,hatchback,manual,1,silver,37K,petrol,2021,535885.0
11259108,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,red,73K,diesel,2012,394907.0
12704791,Hyderabad,Maruti Suzuki,Ciaz,sedan,automatic,1,grey,104K,petrol,2019,796178.0
13274609,Hyderabad,Tata,Altroz,hatchback,manual,1,white,12K,petrol,2022,778000.0
8518989,Hyderabad,Skoda,Octavia,sedan,automatic,2,white,119K,diesel,2015,947000.0
13116216,Hyderabad,Hyundai,Aura,sedan,automatic,1,silver,54K,diesel,2021,834000.0
12555484,Hyderabad,Honda,Jazz,hatchback,automatic,1,grey,33K,petrol,2021,935000.0
12681135,Hyderabad,Mahindra,XUV700,suv,manual,1,blue,5K,petrol,2022,1896902.0
12671428,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,red,57K,petrol,2015,442000.0
12776764,Hyderabad,Renault,Kwid,hatchback,automatic,1,red,19K,petrol,2020,478630.0
13120682,Hyderabad,Maruti Suzuki,Wagon R 1.2,hatchback,manual,1,grey,10K,petrol,2022,608000.0
13114059,Hyderabad,Hyundai,Elite i20,hatchback,automatic,1,grey,64K,petrol,2018,618000.0
12317742,Hyderabad,Kia,Seltos,suv,manual,1,black,14K,petrol,2022,1473955.0
13352153,Hyderabad,Renault,Kwid,hatchback,automatic,2,red,78K,petrol,2019,392000.0
12373138,Hyderabad,Tata,Altroz,hatchback,manual,1,white,43K,diesel,2021,874000.0
11759119,Hyderabad,Tata,Nexon,suv,manual,1,black,28K,petrol,2022,1115573.0
12867928,Hyderabad,Mahindra,TUV300,suv,manual,1,red,40K,diesel,2018,846783.0
11913119,Hyderabad,Honda,City,sedan,automatic,1,white,39K,petrol,2017,939481.0
13047911,Hyderabad,Hyundai,New i20,hatchback,manual,2,white,20K,petrol,2022,778000.0
12584952,Hyderabad,Maruti Suzuki,Ignis,hatchback,manual,1,silver,14K,petrol,2019,543143.0
12899050,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,1,silver,5K,petrol,2022,399204.0
12966133,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,1,grey,12K,petrol,2021,397000.0
13384024,Hyderabad,Hyundai,Elite i20,hatchback,manual,2,red,34K,petrol,2015,576797.0
11301020,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,red,99K,diesel,2011,363000.0
12216421,Hyderabad,Nissan,Micra,hatchback,manual,2,black,74K,petrol,2011,249000.0
12806622,Hyderabad,Hyundai,Xcent,sedan,manual,2,white,111K,diesel,2016,369000.0
12843626,Hyderabad,Maruti Suzuki,Ritz,hatchback,manual,1,silver,96K,diesel,2012,278000.0
13037395,Hyderabad,Hyundai,Elite i20,hatchback,manual,1,red,40K,petrol,2015,567693.0
12716658,Hyderabad,Maruti Suzuki,Baleno,hatchback,manual,1,blue,79K,petrol,2017,597000.0
13208363,Hyderabad,Maruti Suzuki,Dzire,sedan,automatic,1,blue,53K,petrol,2017,692000.0
13176349,Hyderabad,Hyundai,Grand i10,hatchback,automatic,2,white,46K,petrol,2017,560457.0
12489045,Hyderabad,Maruti Suzuki,Swift,hatchback,manual,1,grey,71K,diesel,2015,438000.0
13251855,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,2,grey,47K,petrol,2011,268000.0
11395109,Hyderabad,Mahindra,TUV300,suv,manual,1,silver,111K,diesel,2016,675000.0
13060472,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,grey,103K,petrol,2014,445000.0
13038514,Hyderabad,Mahindra,Scorpio N,suv,automatic,1,black,15K,petrol,2022,2196555.0
13052250,Hyderabad,Datsun,Redi-GO,hatchback,manual,1,white,57K,petrol,2017,247734.0
12691846,Hyderabad,Tata,Altroz,hatchback,manual,1,black,12K,petrol,2023,959000.0
12794975,Hyderabad,Hyundai,Elite i20,hatchback,manual,1,white,80K,diesel,2015,642513.0
11129802,Hyderabad,Hyundai,Creta,suv,manual,2,red,81K,diesel,2016,907000.0
11005197,Hyderabad,Maruti Suzuki,Ritz,hatchback,manual,2,brown,123K,diesel,2012,303000.0
11835696,Hyderabad,Renault,Kwid,hatchback,manual,1,grey,113K,petrol,2017,310000.0
12370137,Hyderabad,Renault,Kwid,hatchback,manual,1,grey,71K,petrol,2016,324000.0
11613930,Hyderabad,Hyundai,Grand i10,hatchback,automatic,2,red,46K,petrol,2016,524000.0
11396133,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,grey,81K,petrol,2017,496000.0
12954082,Hyderabad,Hyundai,i10,hatchback,manual,1,grey,60K,petrol,2011,297000.0
12269718,Hyderabad,Maruti Suzuki,A-Star,hatchback,manual,1,grey,82K,petrol,2011,229000.0
9785475,Hyderabad,Tata,Harrier,suv,manual,1,orange,52K,diesel,2019,1485245.0
12510225,Hyderabad,Hyundai,Xcent,sedan,manual,1,red,142K,diesel,2015,379000.0
13106429,Hyderabad,Mahindra,Bolero Neo,suv,manual,1,white,44K,diesel,2022,1075000.0
13097324,Hyderabad,Maruti Suzuki,S-Presso,hatchback,manual,1,grey,30K,petrol,2021,454000.0
12676564,Hyderabad,Maruti Suzuki,Eeco,muv,manual,1,silver,27K,petrol,2021,504000.0
12493417,Hyderabad,Hyundai,Creta,suv,automatic,1,grey,65K,petrol,2017,1079000.0
11694678,Hyderabad,Tata,Safari,suv,automatic,1,blue,48K,diesel,2022,2204000.0
11218662,Hyderabad,Renault,Pulse,hatchback,manual,3,blue,67K,petrol,2016,336624.0
11999740,Hyderabad,Hyundai,i10,hatchback,manual,1,grey,96K,petrol,2013,298000.0
12265619,Hyderabad,Renault,Kwid,hatchback,automatic,1,blue,15K,petrol,2021,518000.0
12305771,Hyderabad,Hyundai,Eon,hatchback,manual,1,silver,37K,petrol,2018,378571.0
11049718,Hyderabad,Kia,Seltos,suv,automatic,2,grey,37K,petrol,2019,1493000.0
12976805,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,2,silver,11K,petrol,2013,240904.0
12802303,Hyderabad,Hyundai,Creta,suv,manual,1,white,47K,petrol,2019,1077681.0
12030390,Hyderabad,Skoda,Karoq,suv,automatic,2,white,28K,petrol,2020,1953199.0
12788894,Hyderabad,Tata,Nexon,suv,manual,1,green,18K,petrol,2021,997000.0
13051824,Hyderabad,Maruti Suzuki,XL6,muv,automatic,1,grey,20K,petrol,2022,1453248.0
12900541,Hyderabad,Hyundai,Grand i10 Nios,hatchback,manual,2,blue,37K,petrol,2019,645000.0
10971173,Hyderabad,Maruti Suzuki,Ciaz,sedan,automatic,1,white,29K,petrol,2020,999000.0
13126533,Hyderabad,Hyundai,Elite i20,hatchback,manual,1,grey,70K,diesel,2017,724000.0
11513012,Hyderabad,Tata,Safari,suv,automatic,1,blue,28K,diesel,2022,2284000.0
12613105,Hyderabad,Hyundai,Venue,suv,manual,1,white,27K,petrol,2020,967392.0
13343614,Hyderabad,Maruti Suzuki,Dzire,sedan,automatic,1,red,24K,petrol,2018,682000.0
13015868,Hyderabad,Maruti Suzuki,Baleno,hatchback,automatic,3,silver,57K,petrol,2018,639000.0
11026328,Hyderabad,Maruti Suzuki,Vitara Brezza,suv,manual,1,GRANITE GREY,28K,petrol,2022,1067000.0
13087315,Hyderabad,Maruti Suzuki,Baleno,hatchback,manual,1,blue,26K,petrol,2017,621000.0
12734809,Hyderabad,Maruti Suzuki,S-Presso,hatchback,automatic,1,white,22K,petrol,2020,478000.0
11627097,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,grey,39K,petrol,2017,507000.0
12077995,Hyderabad,Renault,Triber,muv,automatic,2,orange,20K,petrol,2021,710000.0
12932706,Hyderabad,Tata,Nexon,suv,manual,1,grey,56K,petrol,2022,887000.0
11401531,Hyderabad,Maruti Suzuki,A-Star,hatchback,manual,1,white,72K,petrol,2011,234000.0
11538101,Hyderabad,Hyundai,i10,hatchback,manual,2,silver,56K,petrol,2013,334619.0
13114145,Hyderabad,Ford,Figo Aspire,sedan,manual,2,grey,90K,petrol,2018,484000.0
13016930,Hyderabad,Maruti Suzuki,Celerio,hatchback,manual,1,red,94K,petrol,2021,472000.0
11960408,Hyderabad,Tata,Nexon,suv,automatic,1,silver,93K,diesel,2021,942000.0
11424848,Hyderabad,Hyundai,Eon,hatchback,manual,3,silver,30K,petrol,2018,368000.0
9787376,Hyderabad,Volkswagen,Vento,sedan,automatic,1,blue,147K,diesel,2015,589000.0
10434050,Hyderabad,Hyundai,Santro Xing,hatchback,manual,2,grey,72K,petrol,2014,315000.0
10973375,Hyderabad,Maruti Suzuki,S-Cross,suv,manual,1,MET. PREMIUM SILVER,107K,diesel,2017,752000.0
10555998,Hyderabad,Honda,City,sedan,manual,2,white,113K,diesel,2017,629000.0
11385821,Hyderabad,Tata,Safari,suv,automatic,1,blue,30K,diesel,2021,2150000.0
11573735,Hyderabad,Hyundai,New i20,hatchback,automatic,1,blue,23K,petrol,2021,1072000.0
12601559,Hyderabad,Volkswagen,Tiguan,suv,automatic,1,blue,70K,diesel,2019,2257000.0
12010831,Hyderabad,Hyundai,Venue,suv,manual,1,blue,19K,petrol,2020,968000.0
11684335,Hyderabad,Renault,Kwid,hatchback,automatic,2,silver,22K,petrol,2017,410000.0
10014923,Hyderabad,Volkswagen,Tiguan,suv,automatic,1,blue,83K,diesel,2018,2016000.0
11834856,Hyderabad,Mahindra,XUV700,suv,manual,2,silver,24K,petrol,2021,1884563.0
10376345,Hyderabad,Renault,Kiger,suv,automatic,1,blue,21K,petrol,2022,999000.0
12799219,Hyderabad,Tata,Nexon,suv,manual,1,white,57K,petrol,2022,1031955.0
11516508,Hyderabad,Hyundai,New Santro 1.1,hatchback,manual,1,grey,61K,petrol,2019,435000.0
10718722,Hyderabad,Kia,Seltos,suv,automatic,1,black,111K,diesel,2020,1394668.0
12592333,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,28K,petrol,2016,410000.0
12818812,Hyderabad,Renault,Triber,muv,automatic,1,blue,83K,petrol,2020,578000.0
11414670,Hyderabad,Honda,Amaze,sedan,manual,2,red,61K,petrol,2015,505000.0
12952460,Hyderabad,Volkswagen,Cross Polo,crossover,manual,1,silver,107K,diesel,2015,468000.0
13141410,Hyderabad,Hyundai,Elite i20,hatchback,manual,2,grey,44K,petrol,2016,623364.0
11606778,Hyderabad,Ford,EcoSport,suv,manual,1,grey,96K,diesel,2016,706029.0
11167131,Hyderabad,Renault,Kwid,hatchback,manual,2,grey,120K,petrol,2019,360000.0
10623577,Hyderabad,Hyundai,Santro Xing,hatchback,manual,1,red,86K,petrol,2012,253000.0
11798928,Hyderabad,Renault,Kwid,hatchback,manual,3,red,40K,petrol,2018,329000.0
13159666,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,1,silver,8K,petrol,2022,439000.0
13368435,Hyderabad,Hyundai,Creta,suv,manual,1,silver,39K,petrol,2017,1041115.0
12895286,Hyderabad,Volkswagen,Taigun,suv,manual,1,white,71K,petrol,2021,1287653.0
11346393,Hyderabad,Hyundai,i10,hatchback,manual,1,grey,30K,petrol,2016,472000.0
12677700,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,grey,34K,petrol,2019,587000.0
11398660,Hyderabad,Datsun,Go Plus,muv,manual,2,maroon,32K,petrol,2016,345000.0
12954125,Hyderabad,Renault,Triber,muv,manual,1,silver,41K,petrol,2020,684000.0
12835841,Hyderabad,Tata,Nexon,suv,manual,2,white,32K,petrol,2021,999000.0
12466061,Hyderabad,Renault,Kiger,suv,manual,1,brown,34K,petrol,2022,813540.0
11271149,Hyderabad,Mahindra,XUV500,suv,automatic,1,black,77K,diesel,2018,1474000.0
11566193,Hyderabad,Maruti Suzuki,Alto K10,hatchback,manual,1,silver,68K,petrol+cng,2015,319000.0
10675572,Hyderabad,Maruti Suzuki,Baleno,hatchback,automatic,2,red,63K,petrol,2016,588000.0
11237907,Hyderabad,Maruti Suzuki,Ignis,hatchback,automatic,1,orange,86K,petrol,2017,517000.0
13176181,Hyderabad,Volkswagen,Vento,sedan,automatic,3,silver,109K,diesel,2015,526861.0
12960264,Hyderabad,Hyundai,i20 N Line,hatchback,manual,1,red,22K,petrol,2021,975000.0
11637491,Hyderabad,Hyundai,i10,hatchback,manual,1,red,27K,petrol,2015,413579.0
11588412,Hyderabad,Honda,City,sedan,manual,1,grey,120K,petrol,2014,564000.0
12484308,Hyderabad,Ford,EcoSport,suv,manual,2,white,65K,petrol,2014,528000.0
11787266,Hyderabad,Maruti Suzuki,Alto K10,hatchback,manual,2,silver,96K,petrol,2017,295000.0
11436696,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,1,red,39K,petrol,2013,253609.0
11603470,Hyderabad,Hyundai,i10,hatchback,manual,1,red,30K,petrol,2016,459000.0
13354685,Hyderabad,Tata,Punch,suv,automatic,2,grey,40K,petrol,2022,828846.0
11060689,Hyderabad,Volkswagen,Virtus,sedan,automatic,1,WILD CHERRY RED META,10K,petrol,2022,1432000.0
11552864,Hyderabad,Hyundai,Venue,suv,manual,1,red,37K,petrol,2021,956000.0
11624052,Hyderabad,Kia,Sonet,suv,automatic,1,grey,50K,diesel,2020,1099000.0
12803791,Hyderabad,Maruti Suzuki,Dzire,sedan,automatic,1,blue,16K,petrol,2022,899000.0
12978664,Hyderabad,Hyundai,Aura,sedan,automatic,1,brown,9K,petrol,2022,847930.0
11271977,Hyderabad,Renault,Kiger,suv,automatic,1,blue,26K,petrol,2022,807000.0
11258767,Hyderabad,Maruti Suzuki,Baleno,hatchback,automatic,1,red,52K,petrol,2017,681000.0
10896840,Hyderabad,Skoda,Slavia,sedan,manual,1,silver,33K,petrol,2022,1190000.0
13093807,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,2,grey,33K,petrol,2016,392101.0
13221200,Hyderabad,Hyundai,Eon,hatchback,manual,1,grey,48K,petrol,2014,259000.0
12863844,Hyderabad,Maruti Suzuki,Baleno,hatchback,manual,1,blue,54K,petrol,2016,597000.0
11019255,Hyderabad,Renault,Kwid,hatchback,manual,1,PLANET GREY,79K,petrol,2017,327000.0
11843084,Hyderabad,Ford,EcoSport,suv,manual,1,white,124K,diesel,2016,635000.0
11948844,Hyderabad,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,57K,diesel,2011,399000.0
12499002,Hyderabad,Volkswagen,Ameo,sedan,automatic,1,blue,76K,diesel,2019,696771.0
11688911,Hyderabad,Maruti Suzuki,S-Cross,suv,manual,1,grey,71K,diesel,2017,795000.0
11729898,Hyderabad,Honda,Amaze,sedan,manual,1,grey,89K,petrol,2014,456236.0
11796960,Hyderabad,Renault,Kwid,hatchback,automatic,3,white,81K,petrol,2019,342000.0
8146605,Hyderabad,Hyundai,Creta,suv,manual,1,grey,44K,diesel,2019,1032000.0
11234458,Hyderabad,Hyundai,i10,hatchback,manual,1,grey,60K,petrol,2016,429000.0
11693100,Hyderabad,Renault,Kwid,hatchback,manual,1,grey,50K,petrol,2017,368791.0
12971481,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,2,white,48K,petrol,2018,422589.0
11423999,Hyderabad,Hyundai,Grand i10,hatchback,manual,1,grey,65K,petrol,2016,508000.0
11992727,Hyderabad,Honda,City,sedan,automatic,1,white,39K,petrol,2017,960000.0
13120319,Hyderabad,Hyundai,Eon,hatchback,manual,1,white,60K,petrol,2018,370231.0
12583573,Hyderabad,Maruti Suzuki,Ignis,hatchback,manual,1,grey,39K,petrol,2018,543974.0
11379321,Hyderabad,Maruti Suzuki,Alto 800,hatchback,manual,2,red,34K,petrol,2017,307000.0
9162789,Hyderabad,Volkswagen,Tiguan AllSpace,suv,automatic,1,white,56K,petrol,2020,2637000.0
11076628,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,74K,petrol+cng,2013,336000.0
9454360,Hyderabad,Nissan,Micra Active,hatchback,manual,1,red,63K,petrol,2013,328000.0
11625066,Hyderabad,Honda,City,sedan,manual,1,brown,82K,diesel,2014,625000.0
12229017,Hyderabad,Renault,Kwid,hatchback,manual,2,bronze,36K,petrol,2017,347316.0
11654672,Hyderabad,Hyundai,Grand i10,hatchback,automatic,1,blue,49K,petrol,2016,527000.0
9831651,Hyderabad,Renault,Kwid,hatchback,manual,1,maroon,146K,petrol,2018,324000.0
13453108,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,red,58K,petrol,2013,321000.0
11913428,Hyderabad,Maruti Suzuki,Baleno,hatchback,manual,1,blue,28K,petrol,2016,687997.0
13217483,Hyderabad,Maruti Suzuki,Brezza,suv,manual,1,red,3K,petrol,2022,1332093.0
13268090,Hyderabad,Maruti Suzuki,Ignis,hatchback,manual,1,blue,22K,petrol,2021,624000.0
11379042,Hyderabad,Maruti Suzuki,Baleno,hatchback,manual,1,blue,47K,petrol,2019,653000.0
12908753,Hyderabad,Maruti Suzuki,Vitara Brezza,suv,manual,2,grey,15K,petrol,2022,1042223.0
12629351,Hyderabad,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,grey,81K,petrol+cng,2014,367828.0
12302890,Hyderabad,Chevrolet,Spark,hatchback,manual,3,silver,22K,petrol,2012,179873.0
11223254,Hyderabad,Nissan,Sunny,sedan,automatic,1,silver,59K,petrol,2017,671000.0
11192296,Hyderabad,Honda,Jazz,hatchback,automatic,1,brown,37K,petrol,2021,918000.0
12961580,Hyderabad,Tata,Altroz,hatchback,automatic,1,red,14K,petrol,2023,989000.0
13337777,Hyderabad,Maruti Suzuki,S-Presso,hatchback,manual,1,orange,7K,petrol,2022,484000.0
12944414,Hyderabad,Renault,Triber,muv,manual,1,orange,57K,petrol,2020,654000.0
11273873,Hyderabad,Tata,Nexon,suv,manual,1,green,40K,diesel,2020,1117928.0
